Id,RoadName,Label,Latitude,Longitude
67171,Compassvale Dr,Blk 225A,1.387312096,103.8989769
67179,Compassvale Dr,Opp Blk 225A,1.387413939,103.8979957
67181,Compassvale Rd,Blk 240,1.39101786,103.8977802
67189,Compassvale Rd,Opp Blk 241,1.390599559,103.8974261
67191,Compassvale Rd,Blk 223D,1.3890889,103.8971088
67199,Compassvale Rd,Opp Blk 223D,1.388948708,103.8968917
67201,Compassvale Rd,Blk 206A,1.386697098,103.8962889
67209,Compassvale Rd,Blk 203,1.386908396,103.896181
67211,Sengkang East Ave,Ranggung Stn Exit A,1.383938281,103.8976592
67219,Sengkang East Ave,Ranggung Stn Exit B,1.383688353,103.8975137
67221,Rivervale Dr,Rumbia Stn Exit B/Blk 153,1.391162469,103.9063945
67229,Rivervale Dr,Rumbia Stn Exit A,1.391057778,103.9061436
67231,Rivervale Dr,Rivervale Pr Sch,1.393222056,103.9039566
67239,Rivervale Dr,Opp Rivervale Pr Sch,1.393050302,103.9037334
67241,Compassvale Rd,Blk 248A,1.392996122,103.8984414
67249,Compassvale Rd,Blk 259C,1.393765715,103.8985042
67251,Compassvale St,Compassvale Stn Exit A,1.394428622,103.9003122
67259,Compassvale St,Compassvale Stn Exit B,1.394653861,103.9004624
67261,Sengkang East Ave,Blk 203B,1.386587413,103.8946421
67269,Sengkang East Ave,Opp Blk 203A,1.386054076,103.8951336
67271,Sengkang East Rd,Blk 201 CP,1.388251387,103.8920896
67279,Sengkang East Rd,Blk 301D,1.388093054,103.8916788
67281,Fernvale Lane,Blk 403A,1.389250235,103.8729858
67289,Fernvale Lane,Opp Blk 405C,1.389664311,103.8732874
67291,Sengkang East Ave,Blk 303B,1.387179564,103.8897179
67299,Sengkang East Ave,Opp Blk 303B,1.386835756,103.8897322
67301,Sengkang East Ave,Blk 305D,1.388889301,103.8869443
67309,Sengkang East Ave,Opp Blk 305 CP,1.388137999,103.887591
67311,Anchorvale St,Blk 330,1.396958491,103.8898025
67319,Anchorvale St,Blk 336B,1.397380478,103.8888966
67321,Sengkang East Ave,Blk 311A,1.390567926,103.8842549
67329,Sengkang East Ave,Opp Blk 310B,1.390019742,103.8846017
67331,Sengkang East Ave,Blk 200B,1.386768071,103.8925215
67339,Sengkang East Ave,Opp Blk 200B,1.386480382,103.8926909
67341,Compassvale Dr,Opp Blk 204 CP,1.388647795,103.8950517
67349,Compassvale Dr,Blk 204 CP,1.388378109,103.8953369
67351,Anchorvale Dr,Blk 321 CP,1.389951583,103.8913443
67359,Anchorvale Dr,Nan Chiau High Sch,1.390087401,103.8904201
67361,Anchorvale Dr,Blk 313B,1.390995059,103.8883491
67369,Anchorvale Dr,Blk 306 CP,1.390717311,103.8885346
67371,Anchorvale Rd,Blk 313 CP,1.392599722,103.8871397
67379,Anchorvale Rd,Opp Blk 313 CP,1.392725618,103.887009
67381,Sengkang East Way,Blk 326 CP,1.394590402,103.8884427
67389,Sengkang East Way,Blk 317B,1.394243778,103.888691
67391,Sengkang East Way,Blk 333B,1.394256762,103.8914449
67399,Sengkang East Way,Blk 325 CP,1.39385006,103.8916701
67401,Sengkang East Way,Opp Sengkang Stn/Blk 260A,1.392908423,103.8953174
67409,Sengkang East Way,Sengkang Stn,1.392339157,103.8960682
67411,Sengkang East Rd,Opp Sengkang General Hosp,1.394956244,103.8943683
67419,Sengkang East Rd,Sengkang General Hosp,1.394510564,103.8938828
67421,Anchorvale St,Cheng Lim Stn Exit B,1.396166925,103.8937672
67429,Anchorvale St,Cheng Lim Stn Exit A,1.396373407,103.8938175
67431,Compassvale St,Opp Blk 291A,1.395213596,103.897395
67439,Compassvale St,Blk 291A,1.395493749,103.8973703
67441,Sengkang East Rd,Sengkang Community Hub,1.392309539,103.8934667
67449,Sengkang East Rd,Blk 323B,1.392032891,103.8930712
67451,Sengkang East Rd,Bef Buangkok Dr,1.383046111,103.8896058
67459,Sengkang East Rd,Aft Buangkok Dr,1.382886389,103.8891108
67461,Sengkang East Rd,Aft Sengkang East Ave,1.385752735,103.8912153
67469,Sengkang East Rd,Bef Sengkang East Ave,1.38533639,103.8907422
67471,Sengkang West Ave,Layar Stn Exit B,1.392185679,103.8801814
67479,Sengkang West Ave,Layar Stn Exit A/Blk 417A,1.391982037,103.8801967
67481,Sengkang West Ave,Fernvale Stn/Blk 439A,1.391497941,103.8776459
67489,Sengkang West Ave,Opp Fernvale Stn,1.39100245,103.877085
67491,Sengkang West Ave,Opp Fernvale Pr Sch,1.390875385,103.8746649
67499,Sengkang West Ave,Fernvale Pr Sch,1.390680287,103.8746787
67501,Sengkang East Dr,Blk 117C,1.383549732,103.90365
67509,Sengkang East Dr,Opp Blk 119A,1.3840964,103.904338
67511,Sengkang East Dr,Blk 121E,1.386030416,103.9062452
67519,Sengkang East Dr,Opp Blk 121E,1.385653333,103.9062883
67521,Sengkang East Dr,Blk 160,1.387109674,103.9083991
67529,Sengkang East Dr,Opp Blk 157A,1.387316668,103.9092635
67531,Sengkang East Way,Blk 158C,1.387868072,103.9067669
67539,Sengkang East Way,Blk 122C,1.387720204,103.9066129
67541,Sengkang East Way,Hockey Stadium,1.394782569,103.8863325
67549,Sengkang East Way,Opp Hockey Stadium,1.394546604,103.8861823
67551,Sengkang West Way,Blk 471A,1.396005293,103.8792729
67559,Sengkang West Way,Opp Blk 471A,1.395493907,103.880945
67561,Sengkang West Way,Opp Blk 432A,1.395458285,103.876977
67569,Sengkang West Way,Blk 432A,1.395049992,103.877
67571,Sengkang West Way,Aft Lor Tanggam,1.395157967,103.8739192
67579,Sengkang West Way,Bef Jln Kayu,1.394836197,103.8734686
67581,Anchorvale Link,Blk 319A,1.391042049,103.8897473
67591,Sengkang East Rd,Blk 286B,1.39790048,103.8953648
67599,Sengkang East Rd,Opp Blk 293D,1.397200437,103.8949066
67601,Sengkang Ctrl,Buangkok Stn Exit B,1.383344707,103.8932683
67609,Sengkang Ctrl,Buangkok Stn Exit A,1.383933053,103.8930398
67611,Sengkang Ctrl,Blk 204C,1.387762938,103.8942627
67619,Sengkang Ctrl,Blk 201C,1.387767979,103.8940144
67621,Buangkok Dr,Opp Blk 558,1.380958026,103.8902513
67629,Buangkok Dr,Blk 557,1.380279751,103.890605
67641,Anchorvale Cres,BEF ANCHORVALE ST,1.398044,103.8934405
67649,Anchorvale Cres,AFT ANCHORVALE ST,1.398051,103.8933425
67651,Fernvale Lane,Bef Sengkang West Rd,1.389398338,103.8704002
67659,Fernvale Lane,Aft Sengkang West Rd,1.389805947,103.8707436
67661,Rivervale Cres,Opp Blk 178A,1.388894001,103.908784
67671,Rivervale Cres,Blk 156A CP,1.392005129,103.9071275
67691,Anchorvale Cres,BLK 338A,1.39899,103.8887775
67699,Anchorvale Cres,BLK 334A,1.3988295,103.889524
67701,Fernvale St,AFT BLK 467B,1.3984935,103.877445
67711,Buangkok Dr,Bef Sengkang Fire Stn,1.380132945,103.8947799
67719,Buangkok Dr,Opp Sengkang Fire Stn,1.379721325,103.8952724
67721,Buangkok Dr,Aft Punggol Rd,1.379713497,103.8981924
67729,Buangkok Dr,Bef Punggol Rd,1.37948933,103.8987257
67731,Buangkok Dr,Bef Sengkang East Dr,1.380187386,103.9013807
67739,Buangkok Dr,Aft Sengkang East Dr,1.379984232,103.9019509
67741,Fernvale Rd,THANGGAM STN,1.3971275,103.875622
67759,Compassvale Rd,COMPASSVALE INT,1.391295223,103.8972022
67761,Anchorvale Rd,OPP BLK 326D,1.396006,103.887595
67769,Anchorvale Rd,BLK 326D,1.396073786,103.8876638
68011,Sengkang West Ave,Bef Jln Kayu,1.391316927,103.8701031
68019,Sengkang West Ave,Aft Jln Kayu,1.391066941,103.8706061
68021,Jln Kayu,Opp Blk 448A,1.393179098,103.872471
68029,Jln Kayu,Blk 448A,1.393121621,103.8726496
68031,Jln Kayu,Jln Kayu Shophouse,1.397050243,103.873073
68039,Jln Kayu,Aft Abundant Grace Ch,1.396529722,103.8731139
68049,Jln Kayu,Opp Jln Tari Lilin,1.398516603,103.8729605
68051,Jln Kayu,Bef TPE,1.399550119,103.8723207
68059,Jln Kayu,Aft TPE,1.399786389,103.8724353
68061,Piccadilly,Sing-China Bldg,1.407192121,103.8720632
68069,Piccadilly,Opp Sing-China Bldg,1.407572176,103.8722803
68081,Seletar Aerospace Dr,Bef Seletar A'Space Rise,1.405593236,103.8668124
68089,Seletar Aerospace Dr,Aft Seletar A'Space Rise,1.405701961,103.8666675
68091,Seletar Aerospace Dr,Aft Baker St,1.408856998,103.8711693
68099,Seletar Aerospace Dr,Bef Baker St,1.4088501,103.8709531
68101,Seletar Aerospace Dr,Rolls Royce Pte Ltd,1.403785845,103.8634471
68109,Seletar Aerospace Dr,Opp Rolls Royce Pte Ltd,1.404003326,103.8634923
68111,Jln Kayu,Bef Seletar Camp G,1.402221944,103.8713881
68119,Jln Kayu,Aft Seletar Camp G,1.402313061,103.8719487
68121,Seletar Aerospace Dr,Bef West Camp Rd,1.405808538,103.8599952
68129,Seletar Aerospace Dr,Aft West Camp Rd,1.40606523,103.8601646
68131,West Camp Rd,Opp Youth Flying Club,1.414606959,103.8618894
68139,West Camp Rd,Youth Flying Club,1.414438973,103.86208
68141,West Camp Rd,Opp Seletar Airport,1.420433017,103.863477
68149,West Camp Rd,ST Aerospace,1.418916046,103.862797
68151,West Camp Rd,BEF SHELL AVIATION,1.423333112,103.8661911
68159,West Camp Rd,AFT SHELL AVIATION,1.423068902,103.8662691
68161,West Camp Rd,Aft Seletar A'Space Lane,1.410769035,103.8617948
68169,West Camp Rd,Bef Seletar A'Space Lane,1.41071384,103.8618841
68171,Yishun Ave 1,Bef Yishun Ave 8,1.42704251,103.8553525
68179,Piccadilly,Aft Yishun Ave 8,1.426983971,103.8555033
68201,Seletar Aerospace Dr,Aft Seletar Camp,1.409829,103.872581
68209,Seletar Aerospace Dr,Opp Seletar Camp,1.4113435,103.873544
68239,Seletar Aerospace View,Seletar Airport,1.413600085,103.8728737
70011,Aljunied Rd,Opp Blk 125,1.323176877,103.8811601
70019,Aljunied Rd,Blk 125,1.323229905,103.8814573
70021,Aljunied Rd,Opp Canossa Convent Pr,1.326408149,103.8803394
70029,Aljunied Rd,Aft Canossa Convent Pr,1.326625528,103.8805435
70031,Aljunied Rd,Opp Aljunied Pk,1.329267073,103.8794109
70039,Aljunied Rd,Aljunied Pk,1.329302563,103.8797557
70041,Upp Aljunied Rd,Opp Blk 4,1.333408056,103.8784125
70049,Upp Aljunied Rd,Aft Blk 4,1.332906667,103.878715
70051,Upp Aljunied Rd,Aft Joo Seng Rd,1.336272022,103.8777795
70059,Upp Aljunied Rd,Blk 7,1.334776111,103.8783117
70061,Upp Aljunied Rd,Bef Bidadari Pk Dr,1.338579237,103.8754286
70069,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.338399519,103.8759188
70071,Ubi Ave 3,Cycle & Carriage,1.333771613,103.8984129
70079,Ubi Ave 3,Aft Regent Motors,1.333721667,103.8985183
70081,Ubi Ave 3,Opp HDB CP,1.332275801,103.8949744
70089,Ubi Ave 3,HDB CP,1.331877022,103.8944395
70091,Ubi Ave 3,Opp Traffic Police,1.330717359,103.8909137
70099,Ubi Ave 3,Traffic Police,1.330631552,103.8913214
70101,MacPherson Rd,Bef Jln Wangi,1.32969965,103.873953
70109,MacPherson Rd,Gulab Bldg,1.329462424,103.8740373
70111,MacPherson Rd,Opp Cencon Bldg,1.330776686,103.8771481
70119,MacPherson Rd,Cencon Bldg,1.330750335,103.8777335
70121,MacPherson Rd,Aft Jln Muhibbah,1.331908054,103.8811428
70129,MacPherson Rd,Opp Jln Muhibbah,1.331575435,103.8805819
70131,MacPherson Rd,Bef Davidson Rd,1.332761634,103.8850345
70139,MacPherson Rd,Aft Jln Belangkas,1.332182022,103.8832846
70141,MacPherson Rd,Citimac Ind Cplx,1.333259407,103.8872337
70149,MacPherson Rd,MacPherson Green Condo,1.3329125,103.8864631
70151,Merpati Rd,Aft Jln Anggerek,1.327683743,103.8809633
70161,Merpati Rd,OPP MATTAR STN EXIT A,1.327586355,103.8832481
70171,Circuit Rd,Blk 77,1.328336667,103.8854714
70181,Circuit Rd,Blk 36,1.328861771,103.8869172
70191,Circuit Rd,OPP BLK 66,1.32722901,103.8879366
70201,Circuit Rd,OPP MACPHERSON STN EXIT D,1.324611389,103.8888542
70211,Pipit Rd,Blk 90,1.323621667,103.8869617
70221,Circuit Rd,Blk 79 FC,1.326208092,103.885121
70231,Mattar Rd,OPP MATTAR STN EXIT B,1.326176667,103.8840136
70241,Mattar Rd,Aft Grace Baptist Ch,1.325254,103.882
70251,Paya Lebar Rd,Macpherson Stn Exit C,1.324971585,103.8903707
70259,Paya Lebar Rd,Macpherson Stn Exit B,1.324987301,103.8908043
70261,Paya Lebar Rd,Opp Orion @ Paya Lebar,1.32884297,103.8896275
70269,Paya Lebar Rd,Citipoint Ind Cplx,1.328246111,103.8901439
70271,Paya Lebar Rd,Le Crescendo,1.330781715,103.8893151
70279,Paya Lebar Rd,Opp Trinity @ Paya Lebar,1.331557519,103.889515
70281,Upp Paya Lebar Rd,Aft Tai Seng Stn,1.335306278,103.888
70289,Upp Paya Lebar Rd,Aft Tai Seng Stn Exit C,1.335064,103.888693
70291,Upp Paya Lebar Rd,Asiawide Ind Bldg,1.337435,103.8871361
70299,Upp Paya Lebar Rd,Opp Asiawide Ind Bldg,1.337475,103.8875831
70301,Upp Paya Lebar Rd,Aft Paya Lebar St,1.3396576,103.8857592
70309,Upp Paya Lebar Rd,Opp Paya Lebar St,1.33965,103.886397
70311,Kallang Way,Aft Genting Lane,1.323355698,103.8790142
70319,Kallang Way,Aft Kallang Way 4,1.323198462,103.8790476
70321,Kallang Way,Aft Kallang Way 1,1.322479822,103.8767409
70329,Kallang Way,Aft Kallang Way 2,1.32229748,103.8768268
70341,Tannery Rd,Tannery Blk,1.326264713,103.8749038
70349,Tannery Rd,Bef Lor Bakar Batu,1.325984931,103.8744747
70359,Lor Bakar Batu,Aft Kallang Sector,1.327688121,103.8725689
70361,Genting Lane,BEF GENTING LK,1.328599722,103.8734622
70371,Circuit Link,Macpherson Stn Exit A,1.326232889,103.8893233
70379,Circuit Link,Opp Macpherson Stn Exit A,1.326042941,103.8893398
70401,Ubi Rd 3,BEF UBI RD 4,1.330882301,103.8981156
70409,Ubi Rd 3,BLK 3032A,1.330946546,103.8978991
71011,Airport Rd,Aft Paya Lebar Rd,1.334116882,103.8905439
71021,Airport Rd,Opp Comfort Test Ctr,1.336557751,103.8946878
71029,Airport Rd,Comfort Test Ctr,1.336543314,103.8950429
71031,Airport Rd,Opp Gordon Warehse Bldg,1.339139181,103.8968075
71041,Airport Rd,Opp Air Force Museum,1.346524971,103.8984525
71049,Airport Rd,Air Force Museum,1.346092093,103.8988155
71051,Hougang Ave 3,Aft Kim Chuan Rd,1.341511059,103.8918925
71059,Hougang Ave 3,Bef Kim Chuan Rd,1.340654658,103.8919537
71061,Hougang Ave 3,Bef Airport Rd,1.33901443,103.8950685
71069,Hougang Ave 3,Aft Airport Rd,1.338525136,103.8951226
71071,Eunos Link,Opp Comfort Driving Ctr,1.336381816,103.8978557
71079,Eunos Link,Comfort Driving Ctr,1.335545585,103.8982531
71081,Eunos Link,Eunos Technolink,1.333758558,103.9005999
71089,Eunos Link,Opp Eunos Technolink,1.332914799,103.9009721
71091,Eunos Link,Blk 637,1.330733748,103.9037315
71099,Eunos Link,Blk 311,1.330226389,103.9038336
71101,Ubi Ave 1,Blk 318,1.328306944,103.9028372
71109,Ubi Ave 1,Maha Bodhi Sch,1.328318284,103.9025662
71111,Ubi Ave 1,Blk 343,1.326705275,103.900587
71119,Ubi Ave 1,Opp Blk 343,1.326801248,103.9002187
71121,Ubi Ave 2,UBI STN EXIT B,1.330081111,103.8994169
71129,Ubi Ave 2,UBI STN EXIT A,1.329761944,103.8991489
71131,Ubi Ave 2,Automobile Megamart,1.331275107,103.9014038
71139,Ubi Ave 2,Blk 302,1.330542247,103.9008789
71141,Ubi Ave 2,Blk 3023,1.329173333,103.8970681
71149,Ubi Ave 2,Blk 3024,1.328865539,103.8971377
71151,Ubi Ave 2,Blk 3021,1.328143051,103.8944494
71159,Ubi Ave 2,Blk 3026,1.327876419,103.8945749
71161,Ubi Ave 2,Blk 3019,1.327329943,103.8920915
71169,Ubi Ave 2,Aztech Bldg,1.32706503,103.8921732
71171,Airport Rd,Blk 1022,1.334978289,103.8923874
71179,Airport Rd,Opp Blk 1022,1.334677301,103.8923829
71181,Airport Rd,Opp Paya Lebar Air Base,1.343328687,103.8989461
71189,Airport Rd,Paya Lebar Air Base,1.344940577,103.8990946
71191,Airport Rd,Aft Defu Lane 12,1.341141005,103.898148
71201,Ubi Ave 1,Paya Ubi Ind Pk,1.326124478,103.8979515
71209,Ubi Ave 1,Opp Paya Ubi Ind Pk,1.326081128,103.8972079
71211,Ubi Ave 1,Ubi 55,1.325462355,103.895254
71219,Ubi Ave 1,Ubi Techpark,1.325542071,103.8950522
71221,Ubi Rd 1,Meiban Ind Bldg,1.326321772,103.8931835
71229,Ubi Rd 1,Opp Meiban Ind Bldg,1.326235626,103.8933486
71291,Kaki Bt Rd 3,THE LEO,1.337090079,103.9037475
71299,Kaki Bt Rd 3,EMPIRE TECHNOCENTRE,1.336756931,103.9040176
71331,Kaki Bt Ave 2,KAKI BT AUTOHUB,1.336834801,103.9009675
71339,Kaki Bt Ave 2,OPP KAKI BT AUTOHUB,1.33681468,103.9011212
72011,Jln Eunos,Blk 322,1.328165,103.9054836
72019,Jln Eunos,Eunos Mansions,1.328846284,103.9054651
72021,Bedok Reservoir Rd,Blk 646,1.330965312,103.9063219
72029,Bedok Reservoir Rd,Opp Blk 646,1.330863987,103.9065521
72031,Kaki Bt Ave 1,BEF KAKI BT STN EXIT B,1.335218591,103.9099203
72039,Kaki Bt Ave 1,KAKI BT STN EXIT A,1.335466483,103.9098511
72041,Kaki Bt Ave 1,Blk 660A CP,1.33470287,103.9074342
72049,Kaki Bt Ave 1,Opp Blk 660A CP,1.334903328,103.9074746
72051,Kaki Bt Ave 1,Kaki Bt Ind Est,1.333439732,103.9041252
72059,Kaki Bt Ave 1,Opp Kaki Bt Ind Est,1.333758333,103.90428
72061,Bedok Reservoir Rd,Blk 122,1.331779228,103.9098394
72069,Bedok Reservoir Rd,Blk 121,1.331509942,103.9097796
72071,Bedok Reservoir Rd,Blk 133,1.332191651,103.9118411
72079,Bedok Reservoir Rd,Blk 609,1.332015108,103.9120111
72131,Kaki Bt Ave 3,OPP TECH VIEW,1.337911265,103.909941
72139,Kaki Bt Ave 3,TECH VIEW,1.337282,103.909145
72141,Kaki Bt Ave 3,BARTLEY BIZ CTR,1.338607298,103.9115019
72149,Kaki Bt Ave 3,SHUN LI IND PK,1.338346747,103.9117053
72151,Kaki Bt Ave 6,AUTOBAY @ KAKI BT,1.340847896,103.9130181
72159,Kaki Bt Ave 6,OPP AUTOBAY @ KAKI BT,1.340359,103.912709
72161,Kaki Bt Rd 5,AFT BARTLEY VIADUCT,1.341149354,103.9163555
72169,Kaki Bt Rd 5,BEF BARTLEY VIADUCT,1.34105,103.916208
73019,Airport Rd,Bef RSAF Roundabout,1.351965158,103.8994409
73021,Tampines Rd,LP 223R12,1.379908248,103.9186065
73029,Tampines Rd,Opp LP 223R10,1.379886659,103.9181739
73031,Tampines Rd,Bef Tampines Ind Ave 5,1.376063297,103.9200204
73039,Tampines Rd,Aft Tampines Ind Ave 5,1.376057817,103.9198406
73041,Airport Rd,ST Aero,1.350499113,103.8988218
73049,Airport Rd,Air Force Sch,1.350759663,103.8991155
74011,Tampines Rd,Aft Tampines Ind Ave 5,1.373291658,103.9204503
74019,Tampines Rd,Bef Tampines Ind Ave 5,1.373585,103.9201514
74021,Tampines Rd,Bef Tampines Ind Ave 4,1.370428034,103.9227816
74029,Tampines Rd,Aft Tampines Ind Ave 4,1.370070523,103.9228899
74031,Tampines Rd,Aft Jln Sam Kong Si,1.367534701,103.9264861
74039,Tampines Rd,Bef Jln Sam Kong Si,1.367353087,103.9261818
74041,Tampines Link,Opp Golden Pagoda Tp,1.368504444,103.9297861
74049,Tampines Link,Golden Pagoda Tp,1.368511392,103.9301238
75009,Tampines Ctrl 1,Tampines Int,1.354075524,103.943391
75019,Tampines Concourse,Tampines Concourse Int,1.357371331,103.9416488
75021,Tampines Street 86,BLK 879B,1.351684452,103.9285175
75031,Tampines Ave 8,Opp Springfield Sec Sch,1.350806968,103.9294624
75039,Tampines Ave 8,Springfield Sec Sch,1.35065772,103.9295682
75051,Tampines Ave 1,TAMPINES WEST STN EXIT B,1.345033942,103.9400815
75059,Tampines Ave 1,BEF TAMPINES WEST STN,1.344711685,103.9402169
75061,Bedok Reservoir Rd,Opp Bedok Reform Trg Ctr,1.340713918,103.9364684
75069,Bedok Reservoir Rd,Bedok Reform Trg Ctr,1.340663333,103.9367
75071,Tampines Ave 3,Opp Blk 819,1.348933035,103.9365425
75079,Tampines Ave 3,Blk 819,1.348582494,103.9370122
75081,Tampines Ave 3,Blk 831,1.349869419,103.9342674
75089,Tampines Ave 3,Blk 827,1.349771459,103.9340473
75099,Tampines St 81,Blk 897,1.3481064,103.9342343
75101,Tampines Ave 3,Blk 880,1.351099684,103.9315014
75109,Tampines Ave 3,Blk 888,1.351151403,103.9310242
75111,Tampines St 84,Blk 874A,1.353045,103.9320133
75121,Tampines Ave 5,Opp Darul Ghufran Mque,1.355933921,103.9390326
75129,Tampines Ave 5,Darul Ghufran Mque,1.35563642,103.9393652
75131,Tampines Ave 5,Bet Blks 701/702,1.355948183,103.9370965
75139,Tampines Ave 5,Blk 863,1.355639644,103.936125
75141,Tampines Ave 5,Blk 730,1.35625,103.9337789
75149,Tampines Ave 5,Blk 867A,1.355971944,103.9336639
75151,Tampines Ave 8,Opp Blk 871A,1.354517812,103.9314521
75159,Tampines Ave 8,Blk 874,1.354051152,103.9314664
75161,Tampines St 83,Blk 855,1.353249971,103.9345607
75169,Tampines St 83,Opp Blk 853,1.3532764,103.9344061
75171,Tampines Ave 5,UWCSEA,1.3575,103.9313
75179,Tampines Ave 5,Blk 871C,1.357,103.9317
75201,Tampines St 83,Blk 835,1.35078501,103.9335338
75209,Tampines St 83,Blk 882A,1.35145,103.93361
75219,Tampines St 81,Blk 889,1.34971138,103.9321567
75221,Tampines Ave 1,Opp Temasek Poly East G,1.34567356,103.9359504
75229,Tampines Ave 1,Temasek Poly East G,1.344997826,103.9367661
75231,Tampines Ave 1,Opp Temasek Poly,1.347077794,103.9326553
75239,Tampines Ave 1,Temasek Poly,1.346752599,103.9325766
75241,Tampines Ave 1,Opp Temasek Poly West G,1.34844803,103.9298022
75249,Tampines Ave 1,Temasek Poly West G,1.347914997,103.9301701
75251,Tampines Ave 1,Opp Tropica Condo,1.349498333,103.9278336
75259,Tampines Ave 1,Tropica Condo,1.349138056,103.9279803
75261,Tampines Ave 6,Bet Blks 710/713,1.358019984,103.9379678
75269,Tampines Ave 6,Opp Blks 710/713,1.359172864,103.9381421
75271,Tampines Ave 9,Blk 721,1.360248334,103.936015
75279,Tampines Ave 9,Opp Blk 721,1.36047494,103.936204
75281,Tampines Ave 9,Blk 742A,1.360227893,103.9336381
75289,Tampines Ave 9,Opp Blks 741/742,1.360456672,103.9333167
75291,Tampines Ave 10,Aft Tampines Ave 9,1.361491822,103.9307672
75299,Tampines Ave 10,Bef Tampines Ave 9,1.362391017,103.9310662
75311,Tampines Ave 10,Tampines Dormitory,1.367078034,103.9307821
75319,Tampines Ave 10,Opp Tampines Dormitory,1.367208056,103.9310619
75329,Tampines St 71,Poi Ching Pr Sch,1.357754717,103.936272
75339,Tampines St 71,Blk 734,1.358463099,103.9341521
75341,Bedok Reservoir Rd,Opp The Clearwater Condo,1.338322041,103.9338613
75349,Bedok Reservoir Rd,The Clearwater Condo,1.338118249,103.9339578
75351,Tampines Ave 10,Bef TPE,1.373641638,103.930775
75359,Tampines Ave 10,Aft TPE,1.3743865,103.9314795
75361,Tampines Ave 10,Bef Tampines Ind Ave 5,1.370644155,103.9303023
75369,Tampines Ave 10,Opp HNS Micro Siltronic,1.370796304,103.9305653
75371,Tampines Ave 10,Aft Tampines Ave 5,1.359098265,103.9305237
75379,Tampines Ave 10,Bef Tampines Ave 5,1.359430023,103.9309898
75381,Tampines Ind Ave 5,T5@TAMPINES,1.373188889,103.9266
75391,Tampines Ind Ave 5,OPP SILTRONIC,1.37507,103.9213
75401,Tampines Ave 10,AFT TAMPINES AVE 1,1.351758277,103.9267141
75409,Tampines Ave 10,THE SANTORINI,1.35220181,103.9272407
75411,Tampines Ave 10,BEF TAMPINES FIRE STN,1.356076568,103.929055
75419,Tampines Ave 10,AFT TAMPINES AVE 5,1.355758315,103.9291859
75461,Tampines Avenue 11,Reebonz Bldg,1.365913543,103.9336012
75469,Tampines Avenue 11,Opp Reebonz Bldg,1.366268889,103.9331581
75471,Tampines Ave 6,Blk 602B,1.361598056,103.9379408
75479,Tampines Ave 6,Blk 619A,1.361776111,103.9381889
75481,Tampines Ave 6,Blk 609D,1.363804,103.93794
75489,Tampines Ave 6,Opp Blk 609D,1.363941111,103.9381689
76031,Tampines Ave 2,TAMPINES EAST STN EXIT B,1.355079569,103.9552978
76039,Tampines Ave 2,TAMPINES EAST STN EXIT C,1.35506419,103.9555498
76041,Tampines St 82,BLK 842C,1.351221785,103.9365069
76049,Tampines St 82,OPP BLK 842C,1.351182523,103.936332
76051,Tampines Ave 5,Our Tampines Hub,1.353138093,103.9412639
76059,Tampines Ave 5,Opp Our Tampines Hub,1.352961636,103.9416515
76061,Tampines Ave 5,Blk 938,1.348201944,103.9418981
76069,Tampines Ave 5,Blk 147,1.348753421,103.9420863
76071,Tampines Ave 2,Blk 141,1.348026389,103.9451781
76079,Tampines Ave 2,Blk 101,1.347943889,103.945635
76081,Tampines Ave 2,Opp The Holy Trinity Ch,1.349501944,103.9493231
76089,Tampines Ave 2,The Holy Trinity Ch,1.349168056,103.9492339
76091,Tampines Ave 2,Blk 206,1.350716364,103.9527517
76099,Tampines Ave 2,Blk 285,1.350263595,103.9524917
76101,Tampines Ave 2,Tampines East CC,1.353033156,103.9548021
76109,Tampines Ave 2,Blk 302,1.3529664,103.9551185
76111,Tampines Ave 4,Blk 945,1.351574554,103.9402339
76119,Tampines Ave 4,Opp Blk 945,1.351886646,103.9400903
76121,Tampines Ave 4,Opp St. Hilda's Sec Sch,1.350033337,103.9381752
76129,Tampines Ave 4,St. Hilda's Sec Sch,1.349882149,103.9379158
76131,Tampines Ave 4,UOB Tampines Ctr,1.35184112,103.9425413
76139,Tampines Ave 4,Opp Century Sq,1.351626918,103.9438501
76141,Tampines Ave 4,Tampines Stn/Int,1.353666891,103.9460906
76149,Tampines Ave 4,Opp Tampines Stn/Int,1.353707285,103.9463671
76151,Tampines St 21,Blk 237,1.355263,103.946998
76159,Tampines St 21,Opp Blk 237,1.355178317,103.9472015
76161,Tampines St 21,Opp Blk 248,1.352587459,103.9475834
76169,Tampines St 21,Blk 248,1.352453056,103.9474517
76171,Tampines St 21,Blk 266,1.351779478,103.9504235
76179,Tampines St 21,Opp Blk 266,1.351729389,103.9506957
76181,Tampines St 23,Blk 216,1.3538411,103.9530803
76189,Tampines St 23,Opp Blk 216,1.3537,103.9527961
76191,Tampines Ave 7,BLK 401,1.356943886,103.9447745
76199,Tampines Ave 7,BLK 503,1.356600163,103.9453543
76201,Tampines Ave 7,Blk 423,1.356874994,103.9479674
76209,Tampines Ave 7,Blk 233,1.356603328,103.9476691
76211,Tampines Ave 7,Blk 449,1.356746672,103.9510026
76219,Tampines Ave 7,Blk 230E,1.356441687,103.9511442
76221,Tampines Ave 7,TAMPINES EAST STN EXIT A,1.356389624,103.9539023
